server,model,pp,tg,run,server_pp_tps,server_tg_tps,prompt_tokens,eval_tokens,acceptance,draft_len
ollama,Qwen3.5-9B-Q4_K_M,1024,64,14,5650.9,93.43,1034,64,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,0,6416.6,93.32,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,1,6767.1,93.69,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,2,6801.3,94.17,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,3,6889.6,94.67,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,4,6733.4,94.28,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,5,6842.4,95.39,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,6,6829.3,95.29,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,7,6723.7,94.19,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,8,6775.5,95.12,2059,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,9,6789.6,94.03,2059,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,10,6813.0,94.53,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,11,6825.9,94.24,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,12,6740.2,97.43,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,13,6805.3,96.25,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,32,14,6803.8,94.43,2058,32,,
ollama,Qwen3.5-9B-Q4_K_M,2048,64,0,6498.5,92.77,2058,64,,
ollama,Qwen3.5-9B-Q4_K_M,2048,64,1,6789.2,93.35,2058,64,,
ollama,Qwen3.5-9B-Q4_K_M,2048,64,2,6858.2,93.46,2058,64,,
ollama,Qwen3.5-9B-Q4_K_M,2048,64,3,6814.8,93.6,2058,64,,
ollama,Qwen3.5-9B-Q4_K_M,2048,64,4,6810.1,96.76,2058,64,,
ollama,Qwen3.5-9B-Q4_K_M,2048,64,5,6779.3,93.64,2058,64,,
ollama,Qwen3.5-9B-Q4_K_M,2048,64,6,6807.1,93.98,2058,64,,
ollama,Qwen3.5-9B-Q4_K_M,2048,64,7,6785.6,93.34,2058,64,,
ollama,Qwen3.5-9B-Q4_K_M,2048,64,8,6716.9,93.1,2058,64,,
ollama,Qwen3.5-9B-Q4_K_M,2048,64,9,6791.0,93.23,2057,64,,
ollama,Qwen3.5-9B-Q4_K_M,2048,64,10,6834.9,93.42,2059,64,,
ollama,Qwen3.5-9B-Q4_K_M,2048,64,11,6710.1,92.57,2058,64,,
ollama,Qwen3.5-9B-Q4_K_M,2048,64,12,6760.6,93.61,2058,64,,
ollama,Qwen3.5-9B-Q4_K_M,2048,64,13,6795.2,93.19,2058,64,,
ollama,Qwen3.5-9B-Q4_K_M,2048,64,14,6811.9,92.01,2058,64,,
ollama,Qwen3.5-9B-Q4_K_M,4096,32,0,7316.6,92.21,4106,32,,
ollama,Qwen3.5-9B-Q4_K_M,4096,32,1,7465.5,92.87,4106,32,,
ollama,Qwen3.5-9B-Q4_K_M,4096,32,2,7486.6,96.7,4106,32,,
ollama,Qwen3.5-9B-Q4_K_M,4096,32,3,7489.0,96.15,4106,32,,
ollama,Qwen3.5-9B-Q4_K_M,4096,32,4,7453.1,96.97,4106,32,,
ollama,Qwen3.5-9B-Q4_K_M,4096,32,5,7468.4,93.66,4106,32,,
ollama,Qwen3.5-9B-Q4_K_M,4096,32,6,7421.6,93.26,4106,32,,
ollama,Qwen3.5-9B-Q4_K_M,4096,32,7,7359.1,93.62,4106,32,,
ollama,Qwen3.5-9B-Q4_K_M,4096,32,8,7360.5,93.21,4106,32,,
ollama,Qwen3.5-9B-Q4_K_M,4096,32,9,7430.7,92.66,4106,32,,
ollama,Qwen3.5-9B-Q4_K_M,4096,32,10,7390.7,93.44,4106,32,,
ollama,Qwen3.5-9B-Q4_K_M,4096,32,11,7422.7,93.44,4106,32,,
ollama,Qwen3.5-9B-Q4_K_M,4096,32,12,7378.3,93.6,4106,32,,
ollama,Qwen3.5-9B-Q4_K_M,4096,32,13,7432.8,93.94,4106,32,,
ollama,Qwen3.5-9B-Q4_K_M,4096,32,14,7357.0,94.55,4106,32,,
ollama,Qwen3.5-9B-Q4_K_M,4096,64,0,7307.9,95.39,4106,64,,
ollama,Qwen3.5-9B-Q4_K_M,4096,64,1,7463.9,91.84,4107,64,,
ollama,Qwen3.5-9B-Q4_K_M,4096,64,2,7543.8,92.2,4106,64,,
ollama,Qwen3.5-9B-Q4_K_M,4096,64,3,7446.0,92.75,4106,64,,
ollama,Qwen3.5-9B-Q4_K_M,4096,64,4,7483.0,95.9,4106,64,,
ollama,Qwen3.5-9B-Q4_K_M,4096,64,5,7457.2,92.78,4106,64,,
ollama,Qwen3.5-9B-Q4_K_M,4096,64,6,7482.5,95.37,4106,64,,
ollama,Qwen3.5-9B-Q4_K_M,4096,64,7,7437.3,91.11,4106,64,,
ollama,Qwen3.5-9B-Q4_K_M,4096,64,8,7470.9,91.53,4106,64,,
ollama,Qwen3.5-9B-Q4_K_M,4096,64,9,7421.2,91.46,4106,64,,
ollama,Qwen3.5-9B-Q4_K_M,4096,64,10,7509.4,95.51,4106,64,,
ollama,Qwen3.5-9B-Q4_K_M,4096,64,11,7487.4,91.45,4106,64,,
ollama,Qwen3.5-9B-Q4_K_M,4096,64,12,7515.1,95.68,4106,64,,
ollama,Qwen3.5-9B-Q4_K_M,4096,64,13,7420.9,92.25,4106,64,,
ollama,Qwen3.5-9B-Q4_K_M,4096,64,14,7406.1,92.25,4106,64,,
ollama,Qwen3.5-9B-Q4_K_M,8192,32,0,7644.3,91.29,8202,32,,
ollama,Qwen3.5-9B-Q4_K_M,8192,32,1,7688.1,91.54,8202,32,,
ollama,Qwen3.5-9B-Q4_K_M,8192,32,2,7752.4,95.37,8202,32,,
ollama,Qwen3.5-9B-Q4_K_M,8192,32,3,7678.0,95.34,8202,32,,
ollama,Qwen3.5-9B-Q4_K_M,8192,32,4,7709.4,92.88,8202,32,,
ollama,Qwen3.5-9B-Q4_K_M,8192,32,5,7653.3,92.96,8201,32,,
ollama,Qwen3.5-9B-Q4_K_M,8192,32,6,7680.4,92.99,8202,32,,
ollama,Qwen3.5-9B-Q4_K_M,8192,32,7,7730.4,94.87,8202,32,,
ollama,Qwen3.5-9B-Q4_K_M,8192,32,8,7634.0,95.02,8202,32,,
ollama,Qwen3.5-9B-Q4_K_M,8192,32,9,7698.4,92.88,8202,32,,
ollama,Qwen3.5-9B-Q4_K_M,8192,32,10,7658.4,95.71,8202,32,,
ollama,Qwen3.5-9B-Q4_K_M,8192,32,11,7654.1,93.35,8203,32,,
ollama,Qwen3.5-9B-Q4_K_M,8192,32,12,7693.0,95.67,8202,32,,
ollama,Qwen3.5-9B-Q4_K_M,8192,32,13,7664.8,93.95,8202,32,,
ollama,Qwen3.5-9B-Q4_K_M,8192,32,14,7723.2,90.73,8202,32,,
ollama,Qwen3.5-9B-Q4_K_M,8192,64,0,7727.5,92.54,8202,64,,
ollama,Qwen3.5-9B-Q4_K_M,8192,64,1,7809.0,90.8,8202,64,,
ollama,Qwen3.5-9B-Q4_K_M,8192,64,2,7710.4,90.37,8202,64,,
ollama,Qwen3.5-9B-Q4_K_M,8192,64,3,7725.9,90.3,8202,64,,
ollama,Qwen3.5-9B-Q4_K_M,8192,64,4,7754.3,92.7,8202,64,,
ollama,Qwen3.5-9B-Q4_K_M,8192,64,5,7773.4,90.82,8202,64,,
ollama,Qwen3.5-9B-Q4_K_M,8192,64,6,7773.8,94.18,8202,64,,
ollama,Qwen3.5-9B-Q4_K_M,8192,64,7,7802.6,90.59,8202,64,,
ollama,Qwen3.5-9B-Q4_K_M,8192,64,8,7766.6,90.18,8202,64,,
ollama,Qwen3.5-9B-Q4_K_M,8192,64,9,7759.7,89.8,8202,64,,
ollama,Qwen3.5-9B-Q4_K_M,8192,64,10,7745.7,90.85,8202,64,,
ollama,Qwen3.5-9B-Q4_K_M,8192,64,11,7733.1,94.01,8202,64,,
ollama,Qwen3.5-9B-Q4_K_M,8192,64,12,7767.5,93.89,8201,64,,
ollama,Qwen3.5-9B-Q4_K_M,8192,64,13,7764.1,90.67,8202,64,,
ollama,Qwen3.5-9B-Q4_K_M,8192,64,14,7766.8,94.08,8203,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,32,0,1553.3,38.39,1076,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,32,1,1608.3,38.76,1076,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,32,2,1602.5,38.64,1076,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,32,3,1600.1,38.77,1077,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,32,4,1601.5,38.74,1076,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,32,5,1609.5,38.71,1076,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,32,6,1596.7,38.71,1076,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,32,7,1600.0,38.76,1076,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,32,8,1596.9,38.69,1076,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,32,9,1606.7,38.71,1076,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,32,10,1606.9,38.77,1076,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,32,11,1600.9,38.76,1076,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,32,12,1600.6,38.83,1076,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,32,13,1604.4,38.79,1075,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,32,14,1597.8,38.83,1075,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,64,0,1584.1,38.12,1076,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,64,1,1599.7,38.28,1076,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,64,2,1617.1,38.55,1076,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,64,3,1610.3,38.53,1076,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,64,4,1612.3,38.57,1076,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,64,5,1608.7,38.4,1076,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,64,6,1602.3,38.51,1076,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,64,7,1617.8,38.37,1075,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,64,8,1620.0,38.43,1076,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,64,9,1602.1,38.42,1076,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,64,10,1599.0,38.43,1078,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,64,11,1598.5,38.43,1076,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,64,12,1612.3,38.28,1075,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,64,13,1619.0,38.35,1076,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,1024,64,14,1607.0,38.36,1076,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,32,0,1907.0,38.33,2100,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,32,1,1928.3,38.81,2100,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,32,2,1922.2,38.75,2100,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,32,3,1920.8,38.88,2100,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,32,4,1927.3,38.71,2100,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,32,5,1917.6,38.68,2100,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,32,6,1920.2,38.7,2100,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,32,7,1923.0,38.69,2100,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,32,8,1914.8,38.55,2099,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,32,9,1924.4,38.61,2100,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,32,10,1928.1,38.54,2100,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,32,11,1920.9,38.62,2100,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,32,12,1921.3,38.81,2100,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,32,13,1914.2,38.76,2100,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,32,14,1911.7,38.59,2101,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,64,0,1902.2,38.22,2099,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,64,1,1917.9,38.29,2100,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,64,2,1918.1,38.33,2100,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,64,3,1917.3,38.23,2099,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,64,4,1921.9,38.28,2100,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,64,5,1917.5,38.22,2100,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,64,6,1923.9,38.19,2100,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,64,7,1923.8,38.21,2100,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,64,8,1924.4,38.24,2100,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,64,9,1914.9,38.33,2100,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,64,10,1914.8,38.36,2100,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,64,11,1904.4,38.2,2100,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,64,12,1900.0,38.15,2100,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,64,13,1906.9,38.15,2100,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,2048,64,14,1900.7,38.23,2100,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,32,0,2063.9,37.82,4147,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,32,1,2088.0,38.33,4148,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,32,2,2086.2,38.23,4147,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,32,3,2081.2,38.3,4148,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,32,4,2090.3,38.34,4148,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,32,5,2083.6,38.36,4149,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,32,6,2095.7,38.29,4148,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,32,7,2081.8,38.38,4148,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,32,8,2078.9,38.4,4148,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,32,9,2070.7,38.29,4148,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,32,10,2065.2,38.33,4148,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,32,11,2096.3,38.27,4148,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,32,12,2089.0,38.36,4148,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,32,13,2090.2,38.28,4148,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,32,14,2079.3,38.36,4149,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,64,0,2076.2,37.69,4148,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,64,1,2062.8,37.9,4149,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,64,2,2060.5,37.84,4148,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,64,3,2059.7,37.76,4148,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,64,4,2070.3,37.82,4148,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,64,5,2048.6,37.87,4148,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,64,6,2065.1,37.9,4149,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,64,7,2060.6,37.93,4148,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,64,8,2072.9,37.86,4148,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,64,9,2064.1,37.89,4148,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,64,10,2063.1,37.87,4148,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,64,11,2063.9,37.8,4148,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,64,12,2064.0,37.89,4148,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,64,13,2076.0,37.91,4148,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,4096,64,14,2070.5,37.85,4147,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,32,0,2120.5,37.02,8245,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,32,1,2110.8,37.6,8243,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,32,2,2115.8,37.58,8243,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,32,3,2134.4,37.6,8244,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,32,4,2133.0,37.69,8244,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,32,5,2132.4,37.61,8244,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,32,6,2125.6,37.73,8244,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,32,7,2127.0,37.83,8244,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,32,8,2111.2,37.62,8244,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,32,9,2119.2,37.72,8244,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,32,10,2114.9,37.69,8244,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,32,11,2113.8,37.69,8244,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,32,12,2089.6,37.6,8244,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,32,13,2108.0,37.66,8244,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,32,14,2100.2,37.65,8244,32,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,64,0,2142.2,36.98,8243,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,64,1,2139.3,37.23,8244,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,64,2,2117.2,37.2,8244,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,64,3,2132.0,37.15,8244,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,64,4,2142.4,37.26,8244,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,64,5,2125.4,37.36,8244,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,64,6,2142.8,37.25,8245,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,64,7,2133.2,37.22,8244,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,64,8,2132.0,37.25,8243,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,64,9,2123.0,37.29,8244,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,64,10,2120.4,37.22,8245,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,64,11,2138.8,37.18,8244,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,64,12,2122.4,37.21,8244,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,64,13,2142.3,37.29,8244,64,,
llama-cpp,Qwen3.8-27B-Q4_K_M,8192,64,14,2145.5,37.24,8244,64,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,32,0,1579.7,38.92,1076,32,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,32,1,1604.3,39.29,1076,32,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,32,2,1603.5,39.26,1076,32,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,32,3,1601.5,39.29,1076,32,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,32,4,1612.3,39.28,1076,32,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,32,5,1610.6,39.25,1076,32,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,32,6,1611.9,39.27,1077,32,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,32,7,1602.1,39.28,1075,32,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,32,8,1609.9,39.29,1076,32,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,32,9,1617.0,39.29,1076,32,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,32,10,1604.8,39.27,1076,32,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,32,11,1610.4,39.25,1076,32,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,32,12,1603.2,39.28,1076,32,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,32,13,1617.1,39.28,1075,32,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,32,14,1607.7,39.29,1076,32,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,64,0,1578.7,38.62,1076,64,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,64,1,1609.8,38.78,1076,64,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,64,2,1614.5,38.76,1076,64,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,64,3,1599.0,38.79,1076,64,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,64,4,1605.3,38.78,1077,64,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,64,5,1597.8,38.79,1076,64,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,64,6,1605.2,38.79,1076,64,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,64,7,1599.1,38.77,1076,64,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,64,8,1602.6,38.74,1076,64,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,64,9,1595.7,38.78,1076,64,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,64,10,1587.8,38.8,1076,64,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,64,11,1601.5,38.79,1076,64,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,64,12,1601.3,38.8,1076,64,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,64,13,1595.8,38.76,1078,64,,
llamafile,Qwen3.8-27B-Q4_K_M,1024,64,14,1590.9,38.78,1076,64,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,32,0,1902.7,38.75,2100,32,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,32,1,1920.1,39.1,2101,32,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,32,2,1923.0,39.13,2099,32,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,32,3,1907.6,39.11,2100,32,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,32,4,1930.0,39.14,2100,32,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,32,5,1923.1,39.14,2100,32,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,32,6,1918.0,39.11,2100,32,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,32,7,1914.7,39.08,2101,32,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,32,8,1914.5,39.11,2100,32,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,32,9,1911.5,39.04,2100,32,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,32,10,1907.7,39.03,2100,32,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,32,11,1911.6,39.1,2100,32,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,32,12,1913.9,39.13,2100,32,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,32,13,1911.9,39.13,2100,32,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,32,14,1907.1,39.12,2101,32,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,64,0,1896.0,38.48,2100,64,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,64,1,1918.0,38.64,2100,64,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,64,2,1910.5,38.65,2100,64,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,64,3,1903.3,38.65,2100,64,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,64,4,1909.0,38.64,2100,64,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,64,5,1918.4,38.66,2100,64,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,64,6,1908.6,38.63,2100,64,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,64,7,1908.3,38.64,2100,64,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,64,8,1909.8,38.64,2100,64,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,64,9,1902.5,38.64,2100,64,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,64,10,1904.1,38.66,2099,64,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,64,11,1897.3,38.63,2100,64,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,64,12,1897.4,38.63,2100,64,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,64,13,1899.0,38.66,2100,64,,
llamafile,Qwen3.8-27B-Q4_K_M,2048,64,14,1897.7,38.65,2101,64,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,32,0,2067.4,38.43,4148,32,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,32,1,2087.4,38.73,4148,32,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,32,2,2087.4,38.75,4148,32,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,32,3,2087.6,38.79,4148,32,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,32,4,2058.1,38.77,4148,32,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,32,5,2085.7,38.78,4147,32,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,32,6,2090.2,38.77,4148,32,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,32,7,2071.2,38.77,4148,32,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,32,8,2066.0,38.75,4148,32,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,32,9,2077.3,38.79,4149,32,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,32,10,2049.5,38.77,4148,32,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,32,11,2069.0,38.75,4148,32,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,32,12,2053.9,38.78,4149,32,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,32,13,2050.8,38.76,4148,32,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,32,14,2069.0,38.74,4149,32,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,64,0,2070.9,38.14,4148,64,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,64,1,2083.2,38.32,4149,64,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,64,2,2082.0,38.34,4148,64,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,64,3,2074.6,38.3,4148,64,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,64,4,2063.1,38.34,4148,64,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,64,5,2048.6,38.33,4147,64,,
llamafile,Qwen3.8-27B-Q4_K_M,4096,64,6,2071.5,38.33,4148,64,,
